timestamp,occupancy,speed,TravelTime
2015-09-11 06:22:00,5.44,53,
2015-09-11 06:22:00,13.94,53,
2015-09-11 06:27:00,9.94,65,
2015-09-11 06:27:00,13.06,65,
2015-09-11 06:37:00,14.17,64,
2015-09-11 06:37:00,7.5,64,
2015-09-11 06:42:00,12.11,64,
2015-09-11 06:42:00,10.72,64,
2015-09-11 06:47:00,6.94,64,
2015-09-11 06:47:00,8.11,64,
2015-09-11 06:52:00,14.33,65,
2015-09-11 06:52:00,7.22,65,
2015-09-11 06:57:00,8.11,67,
2015-09-11 06:57:00,6.61,67,
2015-09-11 07:02:00,13.0,67,
2015-09-11 07:02:00,7.94,67,
2015-09-11 07:07:00,10.94,63,
2015-09-11 07:07:00,11.11,63,
2015-09-11 07:12:00,11.83,67,
2015-09-11 07:12:00,13.78,67,
2015-09-11 07:17:00,6.33,65,
2015-09-11 07:17:00,9.44,65,
2015-09-11 07:27:00,13.11,63,
2015-09-11 07:27:00,9.28,63,
2015-09-11 07:32:00,12.78,62,
2015-09-11 07:32:00,9.33,62,
2015-09-11 07:37:00,8.39,62,
2015-09-11 07:37:00,11.28,62,
2015-09-11 07:42:00,11.33,64,
2015-09-11 07:42:00,12.28,64,
2015-09-11 07:52:00,15.28,66,
2015-09-11 07:57:00,7.44,67,
2015-09-11 07:57:00,3.56,67,
2015-09-11 08:02:00,4.39,65,
2015-09-11 08:02:00,8.11,65,
2015-09-11 08:07:00,9.06,67,
2015-09-11 08:07:00,9.28,67,
2015-09-11 08:12:00,5.56,64,
2015-09-11 08:12:00,10.28,64,
2015-09-11 08:17:00,4.39,66,
2015-09-11 08:17:00,9.06,66,
2015-09-11 08:22:00,6.67,68,
2015-09-11 08:22:00,11.39,68,
2015-09-11 08:27:00,9.56,68,
2015-09-11 08:27:00,8.06,68,
2015-09-11 08:32:00,9.17,62,
2015-09-11 08:32:00,12.78,62,
2015-09-11 08:37:00,5.28,64,
2015-09-11 08:37:00,13.44,64,
2015-09-11 08:42:00,8.0,66,
2015-09-11 08:57:00,4.22,66,
2015-09-11 08:57:00,11.56,66,
2015-09-11 09:02:00,5.17,62,
2015-09-11 09:02:00,6.94,62,
2015-09-11 09:07:00,4.28,63,
2015-09-11 09:17:00,5.28,65,
2015-09-11 09:17:00,8.06,65,
2015-09-11 09:22:00,8.22,62,
2015-09-11 09:22:00,10.61,62,
2015-09-11 09:27:00,0.89,65,
2015-09-11 09:27:00,7.06,65,
2015-09-11 09:32:00,5.39,58,
2015-09-11 09:32:00,8.39,58,
2015-09-11 09:37:00,0.28,64,
2015-09-11 09:37:00,10.11,64,
2015-09-11 09:47:00,4.5,62,
2015-09-11 09:52:00,4.72,65,
2015-09-11 09:57:00,13.89,65,
2015-09-11 10:07:00,4.28,65,
2015-09-11 10:07:00,5.06,65,
2015-09-11 10:12:00,15.06,61,
2015-09-11 10:17:00,7.11,62,
2015-09-11 10:17:00,9.22,62,
2015-09-11 10:22:00,10.11,61,
2015-09-11 10:27:00,11.89,63,
2015-09-11 10:29:00,7.22,65,
2015-09-11 10:39:00,11.94,64,
2015-09-11 10:49:00,8.0,66,
2015-09-11 10:49:00,5.44,66,
2015-09-11 10:59:00,5.83,65,
2015-09-11 10:59:00,7.72,65,
2015-09-11 11:09:00,8.5,66,
2015-09-11 11:09:00,2.72,66,
2015-09-11 11:19:00,12.72,61,
2015-09-11 11:24:00,5.28,62,
2015-09-11 11:24:00,4.78,62,
2015-09-11 11:34:00,6.67,61,
2015-09-11 11:34:00,9.17,61,
2015-09-11 11:44:00,4.39,62,
2015-09-11 11:44:00,17.11,62,
2015-09-11 11:54:00,3.5,64,
2015-09-11 11:54:00,10.33,64,
2015-09-11 12:04:00,6.67,64,
2015-09-11 12:04:00,10.67,64,
2015-09-11 12:14:00,6.33,62,
2015-09-11 12:14:00,9.33,62,
2015-09-11 12:24:00,2.67,65,
2015-09-11 12:24:00,11.28,65,
2015-09-11 12:34:00,5.94,66,
2015-09-11 12:34:00,5.5,66,
2015-09-11 12:44:00,3.89,63,
2015-09-11 12:44:00,9.67,63,
2015-09-11 12:54:00,1.94,63,
2015-09-11 12:54:00,10.83,63,
2015-09-11 13:04:00,4.28,67,
2015-09-11 13:04:00,2.56,67,
2015-09-11 13:09:00,8.11,60,
2015-09-11 13:09:00,8.5,60,
2015-09-11 13:14:00,11.0,61,
2015-09-11 13:24:00,5.56,62,
2015-09-11 13:24:00,11.72,62,
2015-09-11 13:34:00,4.89,64,
2015-09-11 13:34:00,4.83,64,
2015-09-11 13:44:00,9.94,67,
2015-09-11 13:44:00,6.56,67,
2015-09-11 13:54:00,4.61,67,
2015-09-11 13:54:00,8.78,67,
2015-09-11 14:04:00,3.33,70,
2015-09-11 14:04:00,4.33,70,
2015-09-11 14:14:00,6.06,59,
2015-09-11 14:14:00,16.94,59,
2015-09-11 14:24:00,5.56,64,
2015-09-11 14:24:00,10.89,64,
2015-09-11 14:34:00,10.33,62,
2015-09-11 14:34:00,4.11,62,
2015-09-11 14:44:00,5.56,62,
2015-09-11 14:44:00,7.33,62,
2015-09-11 14:54:00,10.83,63,
2015-09-11 14:54:00,11.0,63,
2015-09-11 15:04:00,3.22,62,
2015-09-11 15:04:00,6.0,62,
2015-09-11 15:14:00,7.67,65,
2015-09-11 15:24:00,8.28,65,
2015-09-11 15:24:00,5.94,65,
2015-09-11 15:34:00,6.28,64,
2015-09-11 15:34:00,6.72,64,
2015-09-11 15:44:00,7.61,68,
2015-09-11 15:44:00,7.0,68,
2015-09-11 15:54:00,8.89,63,
2015-09-11 15:54:00,8.0,63,
2015-09-11 16:24:00,6.33,68,
2015-09-11 16:24:00,9.61,68,
2015-09-11 16:34:00,9.28,68,
2015-09-11 16:34:00,8.5,68,
2015-09-11 16:44:00,1.67,67,
2015-09-11 16:44:00,7.89,67,
2015-09-11 17:04:00,4.67,69,
2015-09-11 17:04:00,7.94,69,
2015-09-11 17:14:00,9.78,68,
2015-09-11 17:14:00,11.56,68,
2015-09-11 17:24:00,6.56,64,
2015-09-11 17:24:00,10.72,64,
2015-09-11 17:34:00,4.78,65,
2015-09-11 17:34:00,6.39,65,
2015-09-11 17:44:00,6.83,67,
2015-09-11 17:44:00,9.56,67,
2015-09-11 17:54:00,5.44,68,
2015-09-11 17:54:00,11.44,68,
2015-09-11 18:04:00,5.83,66,
2015-09-11 18:04:00,4.44,66,
2015-09-11 18:16:00,3.5,65,
2015-09-11 18:16:00,6.06,65,
2015-09-11 18:21:00,6.33,69,
2015-09-11 18:21:00,13.5,69,
2015-09-11 18:26:00,3.44,65,
2015-09-11 18:26:00,3.89,65,
2015-09-11 18:36:00,4.5,61,
2015-09-11 18:36:00,7.94,61,
2015-09-11 18:41:00,1.78,62,
2015-09-11 18:41:00,7.94,62,
2015-09-11 18:46:00,2.83,66,
2015-09-11 18:46:00,7.56,66,
2015-09-11 18:51:00,3.72,66,
2015-09-11 18:51:00,4.22,66,
2015-09-11 18:56:00,3.44,70,
2015-09-11 18:56:00,6.94,70,
2015-09-11 19:01:00,1.28,65,
2015-09-11 19:01:00,5.89,65,
2015-09-11 19:11:00,3.22,67,
2015-09-11 19:11:00,3.67,67,
2015-09-11 19:16:00,8.33,64,
2015-09-11 19:21:00,4.39,70,
2015-09-11 19:21:00,5.83,70,
2015-09-11 19:26:00,5.33,66,
2015-09-11 19:31:00,1.94,66,
2015-09-11 19:31:00,6.78,66,
2015-09-11 19:41:00,3.11,64,
2015-09-11 19:41:00,6.33,64,
2015-09-11 19:46:00,6.06,67,
2015-09-11 19:46:00,7.11,67,
2015-09-11 19:51:00,8.39,70,
2015-09-11 19:51:00,0.89,70,
2015-09-11 19:56:00,5.17,64,
2015-09-11 20:01:00,1.5,62,
2015-09-11 20:16:00,5.44,64,
2015-09-11 20:21:00,3.39,63,
2015-09-11 20:26:00,5.17,63,
2015-09-11 20:26:00,6.94,63,
2015-09-11 20:31:00,2.44,62,
2015-09-11 20:31:00,5.44,62,
2015-09-11 20:46:00,1.39,63,
2015-09-11 20:46:00,5.78,63,
2015-09-11 20:51:00,2.28,62,
2015-09-11 20:51:00,2.61,62,
2015-09-11 21:01:00,1.39,68,
2015-09-11 21:01:00,2.56,68,
2015-09-11 21:21:00,3.06,64,
2015-09-11 21:21:00,4.61,64,
2015-09-11 21:36:00,1.39,65,
2015-09-11 21:36:00,5.72,65,
2015-09-11 21:41:00,5.56,65,
2015-09-11 21:46:00,2.28,65,
2015-09-11 21:46:00,5.94,65,
2015-09-11 22:06:00,2.72,60,
2015-09-11 22:06:00,3.94,60,
2015-09-11 22:11:00,4.67,62,
2015-09-11 22:11:00,2.89,62,
2015-09-11 22:16:00,5.06,64,
2015-09-11 22:21:00,2.06,63,
2015-09-11 22:21:00,3.17,63,
2015-09-11 22:31:00,6.78,63,
2015-09-11 22:41:00,3.06,64,
2015-09-11 22:41:00,1.78,64,
2015-09-11 22:46:00,5.06,64,
2015-09-11 22:46:00,5.5,64,
2015-09-11 22:51:00,2.94,67,
2015-09-11 23:01:00,2.28,60,
2015-09-11 23:01:00,6.5,60,
2015-09-11 23:06:00,1.0,65,
2015-09-11 23:11:00,1.0,65,
2015-09-11 23:11:00,3.11,65,
2015-09-11 23:16:00,0.78,68,
2015-09-11 23:16:00,0.78,68,
2015-09-12 00:06:00,5.56,61,
2015-09-12 00:11:00,0.78,66,
2015-09-12 00:11:00,2.22,66,
2015-09-12 00:16:00,3.44,63,
2015-09-12 00:31:00,0.67,59,
2015-09-12 00:31:00,1.83,59,
2015-09-12 00:36:00,0.56,63,
2015-09-12 00:46:00,0.0,67,
2015-09-12 00:46:00,3.78,67,
2015-09-12 01:11:00,0.72,74,
2015-09-12 01:16:00,3.39,59,
2015-09-12 01:21:00,1.78,63,
2015-09-12 01:36:00,4.22,63,
2015-09-12 01:41:00,1.44,67,
2015-09-12 02:21:00,1.67,64,
2015-09-12 02:21:00,1.06,64,
2015-09-12 02:36:00,1.0,66,
2015-09-12 02:46:00,0.89,58,
2015-09-12 03:26:00,1.39,70,
2015-09-12 03:36:00,0.67,67,
2015-09-12 03:51:00,4.67,64,
2015-09-12 04:01:00,1.56,58,
2015-09-12 04:41:00,0.22,62,
2015-09-12 04:41:00,1.78,62,
2015-09-12 04:56:00,2.28,76,
2015-09-12 05:31:00,0.67,74,
2015-09-12 05:36:00,2.28,69,
2015-09-12 05:41:00,1.39,65,
2015-09-12 05:41:00,1.72,65,
2015-09-12 05:46:00,1.94,66,
2015-09-12 05:46:00,6.94,66,
2015-09-12 05:51:00,0.67,75,
2015-09-12 05:56:00,4.11,72,
2015-09-12 05:56:00,1.5,72,
2015-09-12 06:01:00,3.61,62,
2015-09-12 06:06:00,1.56,63,
2015-09-12 06:06:00,1.89,63,
2015-09-12 06:11:00,2.72,65,
2015-09-12 06:16:00,2.06,73,
2015-09-12 06:16:00,1.33,73,
2015-09-12 06:21:00,0.83,71,
2015-09-12 06:26:00,3.61,66,
2015-09-12 06:26:00,1.78,66,
2015-09-12 06:31:00,0.78,70,
2015-09-12 06:41:00,6.83,68,
2015-09-12 06:46:00,1.72,63,
2015-09-12 06:51:00,0.28,66,
2015-09-12 06:51:00,2.11,66,
2015-09-12 07:01:00,3.61,68,
2015-09-12 07:01:00,2.78,68,
2015-09-12 07:06:00,0.56,73,
2015-09-12 07:11:00,1.67,69,
2015-09-12 07:16:00,5.06,55,
2015-09-12 07:16:00,4.28,55,
2015-09-12 07:26:00,5.67,64,
2015-09-12 07:46:00,2.17,67,
2015-09-12 07:46:00,5.78,67,
2015-09-12 07:51:00,1.67,72,
2015-09-12 07:51:00,5.33,72,
2015-09-12 07:56:00,5.44,66,
2015-09-12 07:56:00,6.33,66,
2015-09-12 08:06:00,3.44,68,
2015-09-12 08:06:00,2.11,68,
2015-09-12 08:11:00,2.72,68,
2015-09-12 08:11:00,3.06,68,
2015-09-12 08:16:00,3.11,65,
2015-09-12 08:16:00,7.33,65,
2015-09-12 08:21:00,2.06,65,
2015-09-12 08:21:00,4.89,65,
2015-09-12 08:31:00,2.17,66,
2015-09-12 08:31:00,3.33,66,
2015-09-12 08:41:00,9.44,66,
2015-09-12 08:51:00,3.22,67,
2015-09-12 08:56:00,2.44,64,
2015-09-12 08:56:00,7.0,64,
2015-09-12 09:01:00,2.72,65,
2015-09-12 09:01:00,2.28,65,
2015-09-12 09:06:00,7.11,70,
2015-09-12 09:06:00,7.39,70,
2015-09-12 09:11:00,2.72,65,
2015-09-12 09:11:00,9.0,65,
2015-09-12 09:16:00,1.39,66,
2015-09-12 09:16:00,6.44,66,
2015-09-12 09:21:00,2.67,70,
2015-09-12 09:21:00,4.22,70,
2015-09-12 09:26:00,1.28,65,
2015-09-12 09:26:00,3.0,65,
2015-09-12 09:31:00,8.72,68,
2015-09-12 09:36:00,5.94,70,
2015-09-12 09:36:00,3.28,70,
2015-09-12 09:41:00,1.94,65,
2015-09-12 09:41:00,6.0,65,
2015-09-12 09:51:00,2.33,68,
2015-09-12 09:51:00,6.78,68,
2015-09-12 09:56:00,6.28,64,
2015-09-12 10:01:00,2.56,67,
2015-09-12 10:01:00,7.83,67,
2015-09-12 10:06:00,3.22,64,
2015-09-12 10:06:00,5.94,64,
2015-09-12 10:11:00,3.89,64,
2015-09-12 10:11:00,9.39,64,
2015-09-12 10:16:00,1.94,65,
2015-09-12 10:16:00,6.83,65,
2015-09-12 10:21:00,5.28,71,
2015-09-12 10:21:00,5.56,71,
2015-09-12 10:26:00,8.67,68,
2015-09-12 10:31:00,3.83,63,
2015-09-12 10:31:00,5.83,63,
2015-09-12 10:36:00,3.61,70,
2015-09-12 10:36:00,6.11,70,
2015-09-12 10:41:00,8.61,68,
2015-09-12 10:41:00,5.61,68,
2015-09-12 10:46:00,12.5,62,
2015-09-12 10:46:00,11.33,62,
2015-09-12 10:51:00,5.17,63,
2015-09-12 10:51:00,5.0,63,
2015-09-12 10:56:00,3.33,61,
2015-09-12 10:56:00,8.72,61,
2015-09-12 11:06:00,2.33,63,
2015-09-12 11:06:00,4.44,63,
2015-09-12 11:11:00,5.39,64,
2015-09-12 11:11:00,7.44,64,
2015-09-12 11:26:00,3.11,63,
2015-09-12 11:26:00,8.17,63,
2015-09-12 11:31:00,8.89,69,
2015-09-12 11:31:00,6.28,69,
2015-09-12 11:36:00,7.22,66,
2015-09-12 11:36:00,4.33,66,
2015-09-12 11:41:00,7.94,65,
2015-09-12 11:46:00,8.78,64,
2015-09-12 11:46:00,10.83,64,
2015-09-12 11:51:00,11.89,64,
2015-09-12 11:51:00,8.94,64,
2015-09-12 11:56:00,6.06,67,
2015-09-12 11:56:00,5.44,67,
2015-09-12 12:01:00,5.78,65,
2015-09-12 12:01:00,12.83,65,
2015-09-12 12:06:00,15.17,62,
2015-09-12 12:11:00,7.56,62,
2015-09-12 12:16:00,3.83,63,
2015-09-12 12:16:00,8.06,63,
2015-09-12 12:21:00,7.72,62,
2015-09-12 12:21:00,8.33,62,
2015-09-12 12:26:00,4.78,63,
2015-09-12 12:26:00,8.06,63,
2015-09-12 12:31:00,6.17,66,
2015-09-12 12:31:00,5.22,66,
2015-09-12 12:36:00,6.17,63,
2015-09-12 12:36:00,10.44,63,
2015-09-12 12:46:00,5.78,66,
2015-09-12 12:46:00,7.22,66,
2015-09-12 12:51:00,3.72,66,
2015-09-12 12:51:00,5.39,66,
2015-09-12 12:56:00,4.67,66,
2015-09-12 12:56:00,5.56,66,
2015-09-12 13:06:00,5.28,59,
2015-09-12 13:11:00,2.33,65,
2015-09-12 13:11:00,5.78,65,
2015-09-12 13:16:00,6.28,68,
2015-09-12 13:16:00,5.78,68,
2015-09-12 13:21:00,6.56,65,
2015-09-12 13:21:00,6.94,65,
2015-09-12 13:26:00,3.89,66,
2015-09-12 13:31:00,8.28,65,
2015-09-12 13:31:00,4.89,65,
2015-09-12 13:36:00,4.28,61,
2015-09-12 13:41:00,6.83,64,
2015-09-12 13:41:00,7.33,64,
2015-09-12 13:46:00,4.5,65,
2015-09-12 13:46:00,7.0,65,
2015-09-12 13:51:00,9.06,65,
2015-09-12 14:06:00,4.0,65,
2015-09-12 14:06:00,8.94,65,
2015-09-12 14:11:00,5.67,66,
2015-09-12 14:11:00,5.33,66,
2015-09-12 14:16:00,3.89,67,
2015-09-12 14:16:00,9.56,67,
2015-09-12 14:21:00,5.0,65,
2015-09-12 14:21:00,4.17,65,
2015-09-12 14:26:00,5.17,68,
2015-09-12 14:26:00,4.78,68,
2015-09-12 14:31:00,4.22,63,
2015-09-12 14:31:00,9.72,63,
2015-09-12 14:36:00,8.0,66,
2015-09-12 14:36:00,8.89,66,
2015-09-12 14:41:00,7.06,64,
2015-09-12 14:41:00,3.89,64,
2015-09-12 14:51:00,6.06,62,
2015-09-12 14:51:00,8.17,62,
2015-09-12 14:56:00,7.5,65,
2015-09-12 14:56:00,12.33,65,
2015-09-12 15:01:00,2.17,65,
2015-09-12 15:01:00,8.0,65,
2015-09-12 15:06:00,6.28,66,
2015-09-12 15:06:00,6.33,66,
2015-09-12 15:11:00,0.67,61,
2015-09-12 15:11:00,2.72,61,
2015-09-12 15:16:00,7.56,68,
2015-09-12 15:21:00,5.39,65,
2015-09-12 15:21:00,7.83,65,
2015-09-12 15:36:00,4.89,68,
2015-09-12 15:36:00,7.94,68,
2015-09-12 15:46:00,8.28,67,
2015-09-12 15:46:00,8.44,67,
2015-09-12 15:51:00,1.83,63,
2015-09-12 15:51:00,9.44,63,
2015-09-12 16:01:00,6.17,69,
2015-09-12 16:01:00,2.78,69,
2015-09-12 16:06:00,2.94,62,
2015-09-12 16:06:00,3.94,62,
2015-09-12 16:11:00,2.72,65,
2015-09-12 16:11:00,8.17,65,
2015-09-12 16:16:00,3.22,74,
2015-09-12 16:16:00,2.17,74,
2015-09-12 16:21:00,4.28,67,
2015-09-12 16:21:00,5.61,67,
2015-09-12 16:26:00,4.22,68,
2015-09-12 16:26:00,5.06,68,
2015-09-12 16:31:00,5.28,68,
2015-09-12 16:36:00,3.11,69,
2015-09-12 16:36:00,10.83,69,
2015-09-12 16:41:00,2.28,64,
2015-09-12 16:41:00,9.94,64,
2015-09-12 16:46:00,2.06,67,
2015-09-12 16:46:00,9.5,67,
2015-09-12 16:51:00,11.78,66,
2015-09-12 16:56:00,2.56,69,
2015-09-12 16:56:00,3.39,69,
2015-09-12 17:01:00,2.94,67,
2015-09-12 17:01:00,3.17,67,
2015-09-12 17:06:00,7.89,66,
2015-09-12 17:06:00,6.44,66,
2015-09-12 17:11:00,1.83,64,
2015-09-12 17:11:00,4.0,64,
2015-09-12 17:16:00,2.72,61,
2015-09-12 17:16:00,5.72,61,
2015-09-12 17:21:00,1.78,67,
2015-09-12 17:21:00,5.83,67,
2015-09-12 17:26:00,2.44,65,
2015-09-12 17:26:00,6.61,65,
2015-09-12 17:31:00,3.61,66,
2015-09-12 17:31:00,9.33,66,
2015-09-12 17:36:00,5.67,57,
2015-09-12 17:36:00,10.06,57,
2015-09-12 17:41:00,3.22,66,
2015-09-12 17:41:00,7.39,66,
2015-09-12 17:46:00,1.94,66,
2015-09-12 17:46:00,7.78,66,
2015-09-12 17:51:00,3.72,68,
2015-09-12 17:51:00,5.94,68,
2015-09-12 17:56:00,3.11,64,
2015-09-12 17:56:00,2.44,64,
2015-09-12 18:01:00,2.83,65,
2015-09-12 18:01:00,9.39,65,
2015-09-12 18:06:00,0.0,66,
2015-09-12 18:06:00,5.0,66,
2015-09-12 18:11:00,3.61,65,
2015-09-12 18:11:00,6.0,65,
2015-09-12 18:16:00,1.39,67,
2015-09-12 18:16:00,5.5,67,
2015-09-12 18:21:00,3.33,62,
2015-09-12 18:21:00,5.78,62,
2015-09-12 18:26:00,2.72,66,
2015-09-12 18:26:00,5.72,66,
2015-09-12 18:31:00,5.61,66,
2015-09-12 18:46:00,1.39,64,
2015-09-12 18:46:00,3.17,64,
2015-09-12 18:56:00,2.94,71,
2015-09-12 19:01:00,2.67,67,
2015-09-12 19:01:00,6.11,67,
2015-09-12 19:11:00,5.17,65,
2015-09-12 19:21:00,7.22,63,
2015-09-12 19:21:00,5.17,63,
2015-09-12 19:31:00,5.39,68,
2015-09-12 19:31:00,3.44,68,
2015-09-12 19:36:00,5.39,66,
2015-09-12 19:36:00,5.44,66,
2015-09-12 19:41:00,5.44,60,
2015-09-12 19:41:00,2.11,60,
2015-09-12 19:46:00,4.56,61,
2015-09-12 19:51:00,3.44,67,
2015-09-12 19:51:00,4.06,67,
2015-09-12 20:01:00,5.83,66,
2015-09-12 20:01:00,3.5,66,
2015-09-12 20:11:00,3.72,62,
2015-09-12 20:11:00,3.33,62,
2015-09-12 20:21:00,0.67,65,
2015-09-12 20:21:00,3.22,65,
2015-09-12 20:26:00,3.5,63,
2015-09-12 20:31:00,4.89,66,
2015-09-12 20:31:00,1.39,66,
2015-09-12 20:36:00,2.17,64,
2015-09-12 20:36:00,3.17,64,
2015-09-12 20:41:00,4.72,64,
2015-09-12 20:46:00,1.94,68,
2015-09-12 20:46:00,3.33,68,
2015-09-12 20:51:00,4.5,64,
2015-09-12 21:01:00,7.22,66,
2015-09-12 21:01:00,2.5,66,
2015-09-12 21:06:00,3.5,63,
2015-09-12 21:06:00,3.28,63,
2015-09-12 21:16:00,6.17,65,
2015-09-12 21:16:00,5.11,65,
2015-09-12 21:21:00,3.5,64,
2015-09-12 21:21:00,4.28,64,
2015-09-12 21:26:00,0.28,68,
2015-09-12 21:26:00,3.83,68,
2015-09-12 21:36:00,3.44,64,
2015-09-12 21:41:00,6.33,62,
2015-09-12 21:46:00,0.61,63,
2015-09-12 21:46:00,1.67,63,
2015-09-12 21:51:00,5.44,61,
2015-09-12 21:56:00,4.22,68,
2015-09-12 21:56:00,2.61,68,
2015-09-12 22:01:00,3.83,61,
2015-09-12 22:06:00,3.44,65,
2015-09-12 22:16:00,5.28,64,
2015-09-12 22:16:00,3.33,64,
2015-09-12 22:26:00,1.94,64,
2015-09-12 22:26:00,4.56,64,
2015-09-12 22:36:00,0.61,71,
2015-09-12 22:36:00,0.67,71,
2015-09-12 22:41:00,2.33,63,
2015-09-12 22:41:00,4.33,63,
2015-09-12 22:46:00,2.72,62,
2015-09-12 22:46:00,2.5,62,
2015-09-12 22:51:00,1.94,67,
2015-09-12 22:56:00,2.28,62,
2015-09-12 22:56:00,4.06,62,
2015-09-12 23:01:00,3.11,59,
2015-09-12 23:01:00,5.17,59,
2015-09-12 23:06:00,2.0,67,
2015-09-12 23:16:00,1.78,61,
2015-09-12 23:21:00,3.06,61,
2015-09-12 23:31:00,0.67,76,
2015-09-12 23:31:00,0.67,76,
2015-09-12 23:41:00,2.44,63,
2015-09-12 23:41:00,1.56,63,
2015-09-12 23:46:00,4.39,59,
2015-09-12 23:51:00,1.56,61,
2015-09-12 23:51:00,4.17,61,
2015-09-12 23:56:00,1.67,60,
2015-09-13 00:01:00,1.39,68,
2015-09-13 00:11:00,3.61,65,
2015-09-13 00:16:00,0.67,65,
2015-09-13 00:16:00,0.83,65,
2015-09-13 00:26:00,2.06,64,
2015-09-13 00:26:00,2.56,64,
2015-09-13 00:31:00,1.5,66,
2015-09-13 00:56:00,0.89,60,
2015-09-13 01:31:00,0.78,60,
2015-09-13 01:41:00,0.83,59,
2015-09-13 02:01:00,1.0,51,
2015-09-13 02:06:00,0.83,61,
2015-09-13 02:11:00,0.78,71,
2015-09-13 02:56:00,1.06,62,
2015-09-13 02:56:00,2.0,62,
2015-09-13 03:01:00,1.61,67,
2015-09-13 03:11:00,0.78,64,
2015-09-13 05:06:00,2.5,62,
2015-09-13 05:11:00,0.06,71,
2015-09-13 05:26:00,1.89,60,
2015-09-13 05:56:00,2.67,61,
2015-09-13 06:01:00,3.83,60,
2015-09-13 06:06:00,1.56,70,
2015-09-13 06:21:00,1.17,67,
2015-09-13 06:21:00,1.89,67,
2015-09-13 06:26:00,1.61,61,
2015-09-13 06:36:00,0.72,72,
2015-09-13 06:46:00,1.78,66,
2015-09-13 06:46:00,3.56,66,
2015-09-13 06:51:00,0.89,66,
2015-09-13 06:51:00,1.72,66,
2015-09-13 06:56:00,2.44,65,
2015-09-13 07:01:00,0.89,53,
2015-09-13 07:11:00,1.83,67,
2015-09-13 07:11:00,3.39,67,
2015-09-13 07:16:00,1.28,61,
2015-09-13 07:16:00,1.44,61,
2015-09-13 07:21:00,4.28,64,
2015-09-13 07:21:00,2.28,64,
2015-09-13 07:26:00,1.61,64,
2015-09-13 07:31:00,6.11,62,
2015-09-13 07:36:00,0.39,65,
2015-09-13 07:36:00,4.28,65,
2015-09-13 07:46:00,3.33,62,
2015-09-13 07:46:00,3.67,62,
2015-09-13 07:56:00,0.0,66,
2015-09-13 07:56:00,3.89,66,
2015-09-13 08:01:00,2.28,66,
2015-09-13 08:01:00,2.39,66,
2015-09-13 08:06:00,3.11,63,
2015-09-13 08:16:00,0.22,64,
2015-09-13 08:16:00,1.56,64,
2015-09-13 08:31:00,2.33,68,
2015-09-13 08:31:00,5.72,68,
2015-09-13 08:36:00,3.78,66,
2015-09-13 08:41:00,1.56,70,
2015-09-13 08:41:00,3.06,70,
2015-09-13 08:46:00,4.17,64,
2015-09-13 08:51:00,4.83,62,
2015-09-13 08:56:00,3.61,65,
2015-09-13 08:56:00,5.0,65,
2015-09-13 09:01:00,6.44,65,
2015-09-13 09:06:00,3.22,65,
2015-09-13 09:06:00,4.5,65,
2015-09-13 09:11:00,1.28,63,
2015-09-13 09:11:00,4.67,63,
2015-09-13 09:16:00,2.67,67,
2015-09-13 09:16:00,3.67,67,
2015-09-13 09:26:00,7.67,65,
2015-09-13 09:31:00,2.94,66,
2015-09-13 09:31:00,6.33,66,
2015-09-13 09:36:00,4.22,66,
2015-09-13 09:36:00,6.78,66,
2015-09-13 09:41:00,2.28,70,
2015-09-13 09:46:00,4.0,63,
2015-09-13 09:46:00,2.83,63,
2015-09-13 09:51:00,1.78,66,
2015-09-13 09:51:00,5.94,66,
2015-09-13 09:56:00,5.0,70,
2015-09-13 10:06:00,3.5,65,
2015-09-13 10:06:00,3.94,65,
2015-09-13 10:11:00,3.33,63,
2015-09-13 10:11:00,5.5,63,
2015-09-13 10:16:00,8.22,66,
2015-09-13 10:16:00,4.0,66,
2015-09-13 10:31:00,4.0,62,
2015-09-13 10:31:00,8.22,62,
2015-09-13 10:36:00,7.11,64,
2015-09-13 10:36:00,6.61,64,
2015-09-13 10:41:00,5.39,69,
2015-09-13 10:41:00,6.89,69,
2015-09-13 10:46:00,2.06,68,
2015-09-13 10:46:00,4.94,68,
2015-09-13 10:51:00,7.72,64,
2015-09-13 10:51:00,8.78,64,
2015-09-13 10:56:00,1.78,66,
2015-09-13 10:56:00,2.94,66,
2015-09-13 11:06:00,6.94,66,
2015-09-13 11:06:00,4.5,66,
2015-09-13 11:11:00,4.67,64,
2015-09-13 11:11:00,11.06,64,
2015-09-13 11:16:00,6.56,67,
2015-09-13 11:16:00,7.83,67,
2015-09-13 11:21:00,7.72,66,
2015-09-13 11:31:00,9.28,65,
2015-09-13 11:31:00,4.06,65,
2015-09-13 11:36:00,5.0,62,
2015-09-13 11:36:00,10.44,62,
2015-09-13 11:41:00,3.89,67,
2015-09-13 11:41:00,0.83,67,
2015-09-13 11:46:00,1.78,61,
2015-09-13 11:46:00,14.22,61,
2015-09-13 11:51:00,4.67,67,
2015-09-13 11:51:00,7.39,67,
2015-09-13 11:56:00,4.39,66,
2015-09-13 11:56:00,6.39,66,
2015-09-13 12:01:00,6.83,62,
2015-09-13 12:01:00,9.39,62,
2015-09-13 12:06:00,5.94,63,
2015-09-13 12:06:00,6.5,63,
2015-09-13 12:11:00,4.61,66,
2015-09-13 12:11:00,7.89,66,
2015-09-13 12:21:00,4.0,63,
2015-09-13 12:21:00,9.67,63,
